prompt_id,condition,alpha,n_tokens,dim,mean_token_cosine,perturbation_norm,relative_perturbation_norm,pairwise_distance_distortion,anisotropy_original,anisotropy_transformed,anisotropy_delta,variance_ratio,linear_cka,neighbor_preservation_k3,neighbor_preservation_k5,neighbor_preservation_k10
p003,uniform,0.1,9,64,0.29246541764972356,68.99444712118786,2.900346280576845,1.9774198186702394,-0.00292159217150826,0.04736779489193349,0.05028938706344175,9.241330623257845,0.8707735956544894,0.2962962962962963,0.6,1.0
p004,chaos,0.01,13,64,0.9638392077554987,8.124064368293844,0.27734867383641043,0.012418676186323014,-0.008905523389321726,0.04604094457529944,0.054946467964621167,1.023037355264042,0.9988784606210582,1.0,0.9230769230769232,0.9615384615384616
p004,gaussian,0.01,13,64,0.9627875699803103,8.124064368293844,0.27734867383641043,0.04245215152443,-0.008905523389321726,-0.013918084058092845,-0.005012560668771119,1.0721078206823391,0.9876067940796426,0.7435897435897437,0.8307692307692308,0.9384615384615386
p004,shuffled_chaos,0.01,13,64,0.9632649248685848,8.124064368293842,0.2773486738364104,0.009529988917449703,-0.008905523389321726,0.048204818016183947,0.05711034140550567,1.0116652501969718,0.9988820476095559,0.9230769230769229,0.9384615384615387,0.9923076923076923
p004,uniform,0.01,13,64,0.9638146653009243,8.124064368293842,0.2773486738364104,0.05710568832554305,-0.008905523389321726,-0.00997229718651831,-0.001066773797196583,1.1152570879930541,0.9875105363756815,0.8461538461538461,0.8307692307692309,0.9230769230769231
p004,chaos,0.05,13,64,0.586201001884268,40.62032184146922,1.3867433691820523,0.12401428974312292,-0.008905523389321726,0.5694979892768764,0.5784035126661982,1.2594817869567407,0.9750282531363741,0.6923076923076922,0.7538461538461539,0.9076923076923078
p004,gaussian,0.05,13,64,0.5534363364700241,40.62032184146922,1.3867433691820523,0.6851570311535217,-0.008905523389321726,-0.015626003015515977,-0.006720479626194251,2.7848405521021484,0.8348785856413354,0.3076923076923077,0.4000000000000001,0.8307692307692309
p004,shuffled_chaos,0.05,13,64,0.5713799015171431,40.62032184146922,1.3867433691820523,0.08472100899560514,-0.008905523389321726,0.5885687842333124,0.5974743076226341,1.1844716006668032,0.9762433564924436,0.6923076923076922,0.7384615384615384,0.9076923076923079
p004,uniform,0.05,13,64,0.5513861379724216,40.62032184146922,1.3867433691820523,0.6697151852145222,-0.008905523389321726,-0.0007836643779863556,0.00812185901133537,2.7772191180157604,0.9024989330813531,0.4358974358974359,0.5384615384615384,0.8615384615384616
p004,chaos,0.1,13,64,0.34289196706320446,81.24064368293844,2.7734867383641046,0.3739607606995015,-0.008905523389321726,0.7842141407647694,0.7931196641540911,1.8797011005048092,0.9288987515950272,0.5128205128205129,0.6307692307692307,0.8769230769230771
p004,gaussian,0.1,13,64,0.3384836127041892,81.24064368293843,2.773486738364104,1.9750741054574967,-0.008905523389321726,-0.013374336730529032,-0.004468813341207306,8.700240172933198,0.8379596042142553,0.3846153846153845,0.4,0.8307692307692309
p004,shuffled_chaos,0.1,13,64,0.30763204892415835,81.24064368293844,2.7734867383641046,0.276586329944039,-0.008905523389321726,0.8097639694731311,0.8186694928624528,1.647834265678773,0.9144525508734225,0.4871794871794872,0.5846153846153845,0.8615384615384616
p004,uniform,0.1,13,64,0.3290789323019129,81.24064368293843,2.773486738364104,1.9509932579870655,-0.008905523389321726,-0.0016770816970405255,0.007228441692281201,8.693147221384448,0.8693651339480875,0.358974358974359,0.5538461538461539,0.8461538461538465
p005,chaos,0.01,11,64,0.9623058953766083,7.527491177629163,0.2819660511692986,0.013958644060729901,0.004225108306458282,0.06216253270828146,0.05793742440182318,1.0244141177590516,0.9990358521892911,0.8484848484848484,0.9454545454545454,1.0
p005,gaussian,0.01,11,64,0.9628983339477467,7.527491177629165,0.2819660511692987,0.0481800456217898,0.004225108306458282,-0.0015480724488276406,-0.005773180755285923,1.0822780993653651,0.9907856302086563,0.8484848484848484,0.8181818181818182,1.0
p005,shuffled_chaos,0.01,11,64,0.9618282405285418,7.527491177629164,0.2819660511692987,0.008798973475392552,0.004225108306458282,0.06204535258656873,0.05782024428011045,1.007916034431063,0.9992134727290466,0.8787878787878788,0.9090909090909093,1.0
p005,uniform,0.01,11,64,0.9614266529187379,7.527491177629163,0.2819660511692986,0.04177148045817288,0.004225108306458282,0.0001512332770661715,-0.0040738750293921105,1.0626144171191905,0.9878118822154813,0.8484848484848484,0.8727272727272729,1.0
p005,chaos,0.05,11,64,0.580914863776719,37.63745588814582,1.4098302558464935,0.11897543334718459,0.004225108306458282,0.592218280417319,0.5879931721108608,1.2451926046970734,0.9809129822600532,0.6363636363636365,0.7454545454545454,1.0
p005,gaussian,0.05,11,64,0.5712886158837652,37.63745588814582,1.4098302558464935,0.7502766935882186,0.004225108306458282,-0.02311613017315368,-0.027341238479611965,2.9447281343429332,0.9137978647740083,0.3636363636363636,0.5454545454545454,1.0
p005,shuffled_chaos,0.05,11,64,0.573268218502165,37.63745588814582,1.4098302558464935,0.09657449517686134,0.004225108306458282,0.6044298587360809,0.6002047504296226,1.2107582829525707,0.9864318762273057,0.7575757575757577,0.8363636363636364,1.0
p005,uniform,0.05,11,64,0.583337547573774,37.63745588814582,1.4098302558464935,0.7532332079747557,0.004225108306458282,-0.004777812099317491,-0.009002920405775773,3.013651465836647,0.9028383783093549,0.3333333333333333,0.6181818181818182,1.0
p005,chaos,0.1,11,64,0.34229121569047005,75.27491177629165,2.819660511692987,0.3497620225947012,0.004225108306458282,0.8011457834511557,0.7969206751446974,1.7981902491486832,0.9505048815941711,0.45454545454545453,0.6727272727272727,1.0
p005,gaussian,0.1,11,64,0.3778171133790453,75.27491177629165,2.819660511692987,2.0946656355696742,0.004225108306458282,-0.02063983431218754,-0.024864942618645823,9.272082909873943,0.8782357845001024,0.4242424242424242,0.5272727272727272,1.0
p005,shuffled_chaos,0.1,11,64,0.320099111511791,75.27491177629165,2.819660511692987,0.2847558570144854,0.004225108306458282,0.818303688968853,0.8140785806623947,1.6573804625739872,0.948444297554592,0.6060606060606061,0.6909090909090909,1.0
p005,uniform,0.1,11,64,0.3700367127571928,75.27491177629165,2.819660511692987,2.067926871181904,0.004225108306458282,-0.006865457855276633,-0.011090566161734915,9.279444813637522,0.8540046917289422,0.303030303030303,0.509090909090909,1.0
p006,chaos,0.01,12,64,0.9602568193860797,7.842659556075708,0.2909952612824174,0.011289826115122867,-0.021367541022507576,0.06134734156541337,0.08271488258792095,1.0195673782413994,0.9983420381746213,0.9722222222222222,0.9833333333333334,1.0
p006,gaussian,0.01,12,64,0.9597515539834327,7.842659556075709,0.29099526128241743,0.04702956948518511,-0.021367541022507576,-0.028809603861105145,-0.007442062838597569,1.0692901392062601,0.9793199145630839,0.6388888888888888,0.7499999999999999,0.9666666666666667
p006,shuffled_chaos,0.01,12,64,0.9600910410629117,7.842659556075708,0.2909952612824174,0.010888103398696291,-0.021367541022507576,0.058951177349302754,0.08031871837181033,1.008552822648436,0.9987361501569124,0.9722222222222222,0.9666666666666668,1.0
p006,uniform,0.01,12,64,0.9598294660038383,7.842659556075709,0.29099526128241743,0.04430385181970314,-0.021367541022507576,-0.013090209130290202,0.008277331892217374,1.0892408122097095,0.9896200239988865,0.75,0.8333333333333334,0.9833333333333334
p006,chaos,0.05,12,64,0.5801061336876566,39.21329778037855,1.454976306412087,0.11239797153536567,-0.021367541022507576,0.6115149191803823,0.6328824602028899,1.2500339989672178,0.9670128282948267,0.7222222222222222,0.8000000000000002,0.9583333333333334
p006,gaussian,0.05,12,64,0.5506097463279434,39.21329778037855,1.454976306412087,0.7538571178877301,-0.021367541022507576,-0.02501752499466904,-0.003649983972161465,3.0284141633426307,0.8833161234571896,0.3888888888888889,0.5499999999999999,0.9416666666666668
p006,shuffled_chaos,0.05,12,64,0.5681703873345744,39.21329778037855,1.454976306412087,0.09417917623811206,-0.021367541022507576,0.619316524868227,0.6406840658907346,1.1858207236029443,0.9665425150180879,0.6666666666666666,0.7166666666666668,0.9500000000000001
p006,uniform,0.05,12,64,0.5550640631307444,39.21329778037855,1.454976306412087,0.7528379263756313,-0.021367541022507576,0.000387227117178665,0.021754768139686242,3.120769376838887,0.9220425919042261,0.3888888888888889,0.6,0.9416666666666668
p006,chaos,0.1,12,64,0.3502563230447005,78.4265955607571,2.909952612824174,0.3604538011225107,-0.021367541022507576,0.8057760893006384,0.827143630323146,1.8805607673349896,0.9182956795814383,0.5555555555555555,0.6666666666666665,0.9333333333333335
p006,gaussian,0.1,12,64,0.3182133251658705,78.4265955607571,2.909952612824174,2.0790371688746485,-0.021367541022507576,-0.015044230263376276,0.0063233107591313,9.418631499662988,0.8578057582921258,0.44444444444444436,0.5833333333333334,0.9083333333333335
p006,shuffled_chaos,0.1,12,64,0.32853554875567353,78.4265955607571,2.909952612824174,0.3117421239745032,-0.021367541022507576,0.8177578512326525,0.8391253922551601,1.7079079012156717,0.9267757109296755,0.5555555555555556,0.65,0.9250000000000002
p006,uniform,0.1,12,64,0.3212703717239185,78.4265955607571,2.909952612824174,2.0905770799050494,-0.021367541022507576,-0.014539155530442504,0.006828385492065072,9.444577973189745,0.8753132663903517,0.3888888888888889,0.5166666666666667,0.9166666666666669
p007,chaos,0.01,14,64,0.9602962071977875,8.610095412688432,0.29660756771542046,0.0134692956498345,0.014044363420301109,0.10845792961505761,0.0944135661947565,1.023889266946108,0.999063712981223,0.9047619047619049,0.942857142857143,0.9642857142857143
p007,gaussian,0.01,14,64,0.9593981916034339,8.610095412688432,0.29660756771542046,0.055260931614526644,0.014044363420301109,0.008692541854040304,-0.005351821566260805,1.1043586422213143,0.9866205117666945,0.8095238095238094,0.8142857142857143,0.9142857142857144
p007,shuffled_chaos,0.01,14,64,0.959368207656962,8.610095412688432,0.29660756771542046,0.007901671187466949,0.014044363420301109,0.1123760871799226,0.0983317237596215,1.0011047370057895,0.9988411498988222,0.9285714285714285,0.9285714285714287,0.9714285714285715
p007,uniform,0.01,14,64,0.9580616547847625,8.610095412688432,0.29660756771542046,0.04193447919156916,0.014044363420301109,0.013560339714630103,-0.0004840237056710061,1.074483570233253,0.9855367184121767,0.6904761904761906,0.8,0.9214285714285716
p007,chaos,0.05,14,64,0.597556230307067,43.050477063442166,1.4830378385771026,0.11430392301659788,0.014044363420301109,0.6460834082526502,0.6320390448323491,1.2286303790039017,0.9834230949980278,0.6904761904761905,0.7571428571428572,0.8857142857142859
p007,gaussian,0.05,14,64,0.5372904095709534,43.050477063442166,1.4830378385771026,0.7631078738642775,0.014044363420301109,0.02687513842774286,0.01283077500744175,3.114039086081654,0.8691252343367625,0.21428571428571427,0.4714285714285715,0.7928571428571429
p007,shuffled_chaos,0.05,14,64,0.5719092287297391,43.050477063442166,1.4830378385771026,0.06278791085339762,0.014044363420301109,0.6691557734501212,0.6551114100298201,1.1013370559452051,0.9744701389720529,0.7857142857142856,0.7,0.9214285714285715
p007,uniform,0.05,14,64,0.549143710440657,43.05047706344217,1.4830378385771028,0.8041355454705711,0.014044363420301109,0.0005551921934774558,-0.013489171226823653,3.1885556308453444,0.871135730315392,0.38095238095238093,0.5428571428571428,0.8428571428571431
p007,chaos,0.1,14,64,0.38009989140190953,86.10095412688433,2.966075677154205,0.3287749339569576,0.014044363420301109,0.8326450206822367,0.8186006572619355,1.730220868691209,0.9583642041480342,0.5238095238095238,0.6285714285714284,0.8571428571428574
